<msg_type>  <time>  <packet_type>  <seq>  <size>  <ack>
rcv         30647.041       D       68552  50      1     
rcv         30669.512       D       68602  50      1     
rcv         30675.125       D       68652  50      1     
rcv         30692.472       D       68702  50      1     
rcv         30703.362       D       68752  50      1     
rcv         30719.403       D       68802  50      1     
rcv         30754.232       D       68852  50      1     
rcv         30786.39       D       68902  50      1     
rcv         30802.986       D       68952  50      1     
rcv         30826.213       D       69002  50      1     
rcv         30832.715       D       69052  50      1     
rcv         30832.947       D       69102  50      1     
rcv         30844.672       D       69152  50      1     
rcv         30868.356       D       69202  50      1     
rcv         30908.729       D       69252  50      1     
rcv         30920.314       D       69302  50      1     
rcv         30948.047       D       69352  50      1     
rcv         30970.522       D       69402  50      1     
rcv         30998.894       D       69452  50      1     
rcv         31028.285       D       69502  50      1     
rcv         31056.982       D       69552  50      1     
rcv         31080.018       D       69602  50      1     
rcv         31114.38       D       69652  50      1     
rcv         31146.092       D       69702  50      1     
rcv         31174.66       D       69752  50      1     
rcv         31185.632       D       69802  50      1     
rcv         31218.317       D       69852  50      1     
rcv         31251.947       D       69902  50      1     
rcv         31279.757       D       69952  50      1     
rcv         31313.208       D       70002  50      1     
rcv         31336.287       D       70052  50      1     
rcv         31358.977       D       70102  50      1     
rcv         31369.637       D       70152  50      1     
rcv         31369.855       D       70202  50      1     
rcv         31375.673       D       70252  50      1     
rcv         31398.198       D       70302  50      1     
rcv         31404.513       D       70352  50      1     
rcv         31438.86       D       70402  50      1     
rcv         31454.82       D       70452  50      1     
rcv         31471.887       D       70502  50      1     
rcv         31494.431       D       70552  50      1     
rcv         31516.306       D       70602  50      1     
rcv         31534.052       D       70652  50      1     
rcv         31567.591       D       70702  50      1     
rcv         31573.067       D       70752  50      1     
rcv         31594.43       D       70802  50      1     
rcv         31618.325       D       70852  50      1     
rcv         31629.011       D       70902  50      1     
rcv         31640.902       D       70952  50      1     
rcv         31664.687       D       71002  50      1     
rcv         31694.365       D       71052  50      1     
rcv         31717.912       D       71102  50      1     
rcv         31729.745       D       71152  50      1     
rcv         31746.903       D       71202  50      1     
rcv         31764.748       D       71252  50      1     
rcv         31781.29       D       71302  50      1     
rcv         31804.662       D       71352  50      1     
rcv         31828.205       D       71402  50      1     
rcv         31844.963       D       71452  50      1     
rcv         31869.361       D       71502  50      1     
rcv         31891.698       D       71552  50      1     
rcv         31925.97       D       71602  50      1     
rcv         31942.595       D       71652  50      1     
rcv         31964.682       D       71702  50      1     
rcv         31987.247       D       71752  50      1     
rcv         32009.594       D       71802  50      1     
rcv         32009.827       D       71852  50      1     
rcv         32020.942       D       71902  50      1     
rcv         32039.165       D       71952  50      1     
rcv         32063.409       D       72002  50      1     
rcv         32086.757       D       72052  50      1     
rcv         32115.239       D       72102  50      1     
rcv         32127.306       D       72152  50      1     
rcv         32160.068       D       72202  50      1     
rcv         32194.673       D       72252  50      1     
rcv         32212.106       D       72302  50      1     
rcv         32228.715       D       72352  50      1     
rcv         32245.763       D       72402  50      1     
rcv         32279.547       D       72452  50      1     
rcv         32281.642       D       72502  50      1     
rcv         32305.571       D       72552  50      1     
rcv         32326.692       D       72602  50      1     
rcv         32344.641       D       72652  50      1     
rcv         32378.898       D       72702  50      1     
rcv         32413.133       D       72752  50      1     
rcv         32435.112       D       72802  50      1     
rcv         32468.947       D       72852  50      1     
rcv         32486.669       D       72902  50      1     
rcv         32486.894       D       72952  50      1     
rcv         32492.606       D       73002  50      1     
rcv         32510.201       D       73052  50      1     
rcv         32532.407       D       73102  50      1     
rcv         32549.17       D       73152  50      1     
rcv         32572.236       D       73202  50      1     
rcv         32583.581       D       73252  50      1     
rcv         32610.962       D       73302  50      1     
rcv         32632.96       D       73352  50      1     
rcv         32643.948       D       73402  50      1     
rcv         32644.158       D       73452  50      1     
rcv         32649.995       D       73502  50      1     
rcv         32673.612       D       73552  50      1     
rcv         32673.941       D       73602  50      1     
rcv         32697.41       D       73652  50      1     
rcv         32720.585       D       73702  50      1     
rcv         32755.048       D       73752  50      1     
rcv         32788.471       D       73802  50      1     
rcv         32816.016       D       73852  50      1     
rcv         32821.701       D       73902  50      1     
rcv         32856.668       D       73952  50      1     
rcv         32878.941       D       74002  50      1     
rcv         32896.919       D       74052  50      1     
rcv         32926.853       D       74102  50      1     
rcv         32950.811       D       74152  50      1     
rcv         32972.21       D       74202  50      1     
rcv         32978.82       D       74252  50      1     
rcv         32989.32       D       74302  50      1     
rcv         33021.934       D       74352  50      1     
rcv         33038.576       D       74402  50      1     
rcv         33061.331       D       74452  50      1     
rcv         33072.407       D       74502  50      1     
rcv         33090.554       D       74552  50      1     
rcv         33124.96       D       74602  50      1     
rcv         33142.883       D       74652  50      1     
rcv         33155.239       D       74702  50      1     
rcv         33188.853       D       74752  50      1     
rcv         33212.158       D       74802  50      1     
rcv         33217.465       D       74852  50      1     
rcv         33217.661       D       74902  50      1     
rcv         33224.297       D       74952  50      1     
rcv         33246.665       D       75002  50      1     
rcv         33247.115       D       75052  50      1     
rcv         33247.32       D       75102  50      1     
rcv         33247.597       D       75152  50      1     
rcv         33247.776       D       75202  50      1     
rcv         33270.95       D       75252  50      1     
rcv         33293.494       D       75302  50      1     
rcv         33316.468       D       75352  50      1     
rcv         33337.971       D       75402  50      1     
rcv         33377.896       D       75452  50      1     
rcv         33412.036       D       75502  50      1     
rcv         33435.764       D       75552  50      1     
rcv         33459.044       D       75602  50      1     
rcv         33498.4        D       75652  50      1     
rcv         33521.926       D       75702  50      1     
rcv         33533.429       D       75752  50      1     
rcv         33538.952       D       75802  50      1     
rcv         33545.386       D       75852  50      1     
rcv         33545.58       D       75902  50      1     
rcv         33567.813       D       75952  50      1     
rcv         33591.003       D       76002  50      1     
rcv         33608.284       D       76052  50      1     
rcv         33608.533       D       76102  50      1     
rcv         33614.843       D       76152  50      1     
rcv         33641.796       D       76202  50      1     
rcv         33659.707       D       76252  50      1     
rcv         33698.528       D       76302  50      1     
rcv         33698.742       D       76352  50      1     
rcv         33704.355       D       76402  50      1     
rcv         33709.929       D       76452  50      1     
rcv         33721.013       D       76502  50      1     
rcv         33743.693       D       76552  50      1     
rcv         33744.212       D       76602  50      1     
rcv         33744.713       D       76652  50      1     
rcv         33744.95       D       76702  50      1     
rcv         33745.205       D       76752  50      1     
rcv         33762.579       D       76802  50      1     
rcv         33762.754       D       76852  50      1     
rcv         33779.491       D       76902  50      1     
rcv         33803.398       D       76952  50      1     
rcv         33843.843       D       77002  50      1     
rcv         33854.651       D       77052  50      1     
rcv         33854.952       D       77102  50      1     
rcv         33855.143       D       77152  50      1     
rcv         33860.449       D       77202  50      1     
rcv         33866.058       D       77252  50      1     
rcv         33866.263       D       77302  50      1     
rcv         33882.605       D       77352  50      1     
rcv         33911.096       D       77402  50      1     
rcv         33939.096       D       77452  50      1     
rcv         33975.475       D       77502  50      1     
rcv         34003.883       D       77552  50      1     
rcv         34021.218       D       77602  50      1     
rcv         34043.722       D       77652  50      1     
rcv         34072.89       D       77702  50      1     
rcv         34090.234       D       77752  50      1     
rcv         34112.332       D       77802  50      1     
rcv         34134.895       D       77852  50      1     
rcv         34168.575       D       77902  50      1     
rcv         34186.446       D       77952  50      1     
rcv         34220.791       D       78002  50      1     
rcv         34244.528       D       78052  50      1     
rcv         34268.386       D       78102  50      1     
rcv         34295.695       D       78152  50      1     
rcv         34328.739       D       78202  50      1     
rcv         34361.902       D       78252  50      1     
rcv         34383.386       D       78302  50      1     
rcv         34404.669       D       78352  50      1     
rcv         34437.899       D       78402  50      1     
rcv         34469.852       D       78452  50      1     
rcv         34497.199       D       78502  50      1     
rcv         34520.393       D       78552  50      1     
rcv         34551.374       D       78602  50      1     
rcv         34568.5        D       78652  50      1     
rcv         34568.679       D       78702  50      1     
rcv         34580.255       D       78752  50      1     
rcv         34612.309       D       78802  50      1     
rcv         34630.343       D       78852  50      1     
rcv         34658.414       D       78902  50      1     
rcv         34686.889       D       78952  50      1     
rcv         34698.798       D       79002  50      1     
rcv         34743.167       D       79052  50      1     
rcv         34771.097       D       79102  50      1     
rcv         34806.907       D       79152  50      1     
rcv         34824.817       D       79202  50      1     
rcv         34842.312       D       79252  50      1     
rcv         34859.94       D       79302  50      1     
rcv         34860.19       D       79352  50      1     
rcv         34889.304       D       79402  50      1     
rcv         34900.852       D       79452  50      1     
rcv         34906.64       D       79502  50      1     
rcv         34918.96       D       79552  50      1     
rcv         34941.926       D       79602  50      1     
rcv         34948.341       D       79652  50      1     
rcv         34948.582       D       79702  50      1     
rcv         34972.697       D       79752  50      1     
rcv         34989.295       D       79802  50      1     
rcv         35006.613       D       79852  50      1     
rcv         35040.325       D       79902  50      1     
rcv         35073.407       D       79952  50      1     
rcv         35090.691       D       80002  50      1     
rcv         35118.484       D       80052  50      1     
rcv         35146.512       D       80102  50      1     
rcv         35170.784       D       80152  50      1     
rcv         35187.314       D       80202  50      1     
rcv         35199.176       D       80252  50      1     
rcv         35221.128       D       80302  50      1     
rcv         35254.925       D       80352  50      1     
rcv         35288.614       D       80402  50      1     
rcv         35324.075       D       80452  50      1     
rcv         35346.144       D       80502  50      1     
rcv         35368.13       D       80552  50      1     
rcv         35390.564       D       80602  50      1     
rcv         35411.905       D       80652  50      1     
rcv         35427.878       D       80702  50      1     
rcv         35450.794       D       80752  50      1     
rcv         35483.973       D       80802  50      1     
rcv         35490.387       D       80852  50      1     
rcv         35523.312       D       80902  50      1     
rcv         35546.082       D       80952  50      1     
rcv         35570.251       D       81002  50      1     
rcv         35592.674       D       81052  50      1     
rcv         35609.841       D       81102  50      1     
rcv         35631.984       D       81152  50      1     
rcv         35654.642       D       81202  50      1     
rcv         35677.759       D       81252  50      1     
rcv         35710.96       D       81302  50      1     
rcv         35740.781       D       81352  50      1     
rcv         35784.217       D       81402  50      1     
rcv         35812.359       D       81452  50      1     
rcv         35835.572       D       81502  50      1     
rcv         35858.723       D       81552  50      1     
rcv         35870.154       D       81602  50      1     
rcv         35882.017       D       81652  50      1     
rcv         35898.993       D       81702  50      1     
rcv         35920.605       D       81752  50      1     
rcv         35953.316       D       81802  50      1     
rcv         35970.068       D       81852  50      1     
rcv         35976.416       D       81902  50      1     
rcv         35993.495       D       81952  50      1     
rcv         36021.969       D       82002  50      1     
rcv         36022.201       D       82052  50      1     
rcv         36022.496       D       82102  50      1     
rcv         36034.068       D       82152  50      1     
rcv         36066.897       D       82202  50      1     
rcv         36096.574       D       82252  50      1     
rcv         36131.317       D       82302  50      1     
rcv         36164.089       D       82352  50      1     
rcv         36198.77       D       82402  50      1     
rcv         36220.939       D       82452  50      1     
rcv         36258.392       D       82502  50      1     
rcv         36277.323       D       82552  50      1     
rcv         36277.558       D       82602  50      1     
rcv         36277.699       D       82652  50      1     
rcv         36277.823       D       82702  50      1     
rcv         36277.941       D       82752  50      1     
rcv         36295.239       D       82802  50      1     
rcv         36295.439       D       82852  50      1     
rcv         36301.605       D       82902  50      1     
rcv         36335.818       D       82952  50      1     
rcv         36347.501       D       83002  50      1     
rcv         36347.706       D       83052  50      1     
rcv         36347.855       D       83102  50      1     
rcv         36364.761       D       83152  50      1     
rcv         36398.644       D       83202  50      1     
rcv         36432.669       D       83252  50      1     
rcv         36449.619       D       83302  50      1     
rcv         36455.513       D       83352  50      1     
rcv         36455.699       D       83402  50      1     
rcv         36461.15       D       83452  50      1     
rcv         36494.438       D       83502  50      1     
rcv         36518.128       D       83552  50      1     
rcv         36518.328       D       83602  50      1     
rcv         36523.714       D       83652  50      1     
rcv         36529.267       D       83702  50      1     
rcv         36551.869       D       83752  50      1     
rcv         36574.645       D       83802  50      1     
rcv         36586.109       D       83852  50      1     
rcv         36618.295       D       83902  50      1     
rcv         36624.315       D       83952  50      1     
rcv         36640.74       D       84002  50      1     
rcv         36663.454       D       84052  50      1     
rcv         36691.055       D       84102  50      1     
rcv         36725.156       D       84152  50      1     
rcv         36725.421       D       84202  50      1     
rcv         36730.834       D       84252  50      1     
rcv         36752.267       D       84302  50      1     
rcv         36798.494       D       84352  50      1     
rcv         36820.776       D       84402  50      1     
rcv         36831.911       D       84452  50      1     
rcv         36855.002       D       84502  50      1     
rcv         36861.58       D       84552  50      1     
rcv         36889.391       D       84602  50      1     
rcv         36895.76       D       84652  50      1     
rcv         36918.893       D       84702  50      1     
rcv         36929.7        D       84752  50      1     
rcv         36929.929       D       84802  50      1     
rcv         36951.708       D       84852  50      1     
rcv         36974.604       D       84902  50      1     
rcv         37008.476       D       84952  50      1     
rcv         37031.116       D       85002  50      1     
rcv         37048.991       D       85052  50      1     
rcv         37073.121       D       85102  50      1     
rcv         37104.498       D       85152  50      1     
rcv         37131.983       D       85202  50      1     
rcv         37143.38       D       85252  50      1     
rcv         37176.543       D       85302  50      1     
rcv         37210.06       D       85352  50      1     
rcv         37231.666       D       85402  50      1     
rcv         37263.481       D       85452  50      1     
rcv         37287.734       D       85502  50      1     
rcv         37299.177       D       85552  50      1     
rcv         37333.207       D       85602  50      1     
rcv         37366.878       D       85652  50      1     
rcv         37394.763       D       85702  50      1     
rcv         37418.373       D       85752  50      1     
rcv         37424.328       D       85802  50      1     
rcv         37434.907       D       85852  50      1     
rcv         37456.374       D       85902  50      1     
rcv         37478.917       D       85952  50      1     
rcv         37503.439       D       86002  50      1     
rcv         37509.744       D       86052  50      1     
rcv         37521.364       D       86102  50      1     
rcv         37548.852       D       86152  50      1     
rcv         37555.219       D       86202  50      1     
rcv         37587.97       D       86252  50      1     
rcv         37616.183       D       86302  50      1     
rcv         37637.253       D       86352  50      1     
rcv         37669.564       D       86402  50      1     
rcv         37703.23       D       86452  50      1     
rcv         37709.034       D       86502  50      1     
rcv         37721.357       D       86552  50      1     
rcv         37721.558       D       86602  50      1     
rcv         37739.102       D       86652  50      1     
rcv         37750.287       D       86702  50      1     
rcv         37767.577       D       86752  50      1     
rcv         37767.789       D       86802  50      1     
rcv         37767.975       D       86852  50      1     
rcv         37774.217       D       86902  50      1     
rcv         37795.891       D       86952  50      1     
rcv         37807.14       D       87002  50      1     
rcv         37823.613       D       87052  50      1     
rcv         37836.569       D       87102  50      1     
rcv         37871.018       D       87152  50      1     
rcv         37895.283       D       87202  50      1     
rcv         37918.424       D       87252  50      1     
rcv         37946.404       D       87302  50      1     
rcv         37981.996       D       87352  50      1     
rcv         38011.831       D       87402  50      1     
rcv         38034.023       D       87452  50      1     
rcv         38056.709       D       87502  50      1     
rcv         38074.011       D       87552  50      1     
rcv         38113.778       D       87602  50      1     
rcv         38146.844       D       87652  50      1     
rcv         38152.208       D       87702  50      1     
rcv         38171.025       D       87752  50      1     
rcv         38193.467       D       87802  50      1     
rcv         38223.498       D       87852  50      1     
rcv         38240.336       D       87902  50      1     
rcv         38275.796       D       87952  50      1     
rcv         38298.507       D       88002  50      1     
rcv         38298.739       D       88052  50      1     
rcv         38304.688       D       88102  50      1     
rcv         38345.045       D       88152  50      1     
rcv         38362.536       D       88202  50      1     
rcv         38390.988       D       88252  50      1     
rcv         38397.123       D       88302  50      1     
rcv         38409.522       D       88352  50      1     
rcv         38432.295       D       88402  50      1     
rcv         38466.31       D       88452  50      1     
rcv         38489.833       D       88502  50      1     
rcv         38528.855       D       88552  50      1     
rcv         38551.77       D       88602  50      1     
rcv         38584.601       D       88652  50      1     
rcv         38607.202       D       88702  50      1     
rcv         38630.19       D       88752  50      1     
rcv         38663.788       D       88802  50      1     
rcv         38698.906       D       88852  50      1     
rcv         38731.322       D       88902  50      1     
rcv         38748.562       D       88952  50      1     
rcv         38765.453       D       89002  50      1     
rcv         38786.594       D       89052  50      1     
rcv         38786.762       D       89102  50      1     
rcv         38809.531       D       89152  50      1     
rcv         38838.415       D       89202  50      1     
rcv         38861.849       D       89252  50      1     
rcv         38892.998       D       89302  50      1     
rcv         38917.113       D       89352  50      1     
rcv         38917.305       D       89402  50      1     
rcv         38917.467       D       89452  50      1     
rcv         38917.605       D       89502  50      1     
rcv         38917.73       D       89552  50      1     
rcv         38939.989       D       89602  50      1     
rcv         38940.269       D       89652  50      1     
rcv         38940.475       D       89702  50      1     
rcv         38940.612       D       89752  50      1     
rcv         38940.736       D       89802  50      1     
rcv         38976.436       D       89852  50      1     
rcv         39000.451       D       89902  50      1     
rcv         39027.242       D       89952  50      1     
rcv         39050.693       D       90002  50      1     
rcv         39078.77       D       90052  50      1     
rcv         39107.084       D       90102  50      1     
rcv         39139.714       D       90152  50      1     
rcv         39157.206       D       90202  50      1     
rcv         39169.052       D       90252  50      1     
rcv         39175.101       D       90302  50      1     
rcv         39187.583       D       90352  50      1     
rcv         39223.211       D       90402  50      1     
rcv         39257.387       D       90452  50      1     
rcv         39291.404       D       90502  50      1     
rcv         39308.782       D       90552  50      1     
rcv         39342.584       D       90602  50      1     
rcv         39364.947       D       90652  50      1     
rcv         39398.878       D       90702  50      1     
rcv         39415.99       D       90752  50      1     
rcv         39421.513       D       90802  50      1     
rcv         39439.009       D       90852  50      1     
rcv         39461.616       D       90902  50      1     
rcv         39490.67       D       90952  50      1     
rcv         39490.89       D       91002  50      1     
rcv         39508.256       D       91052  50      1     
rcv         39536.237       D       91102  50      1     
rcv         39553.317       D       91152  50      1     
rcv         39553.529       D       91202  50      1     
rcv         39564.804       D       91252  50      1     
rcv         39588.467       D       91302  50      1     
rcv         39615.798       D       91352  50      1     
rcv         39638.951       D       91402  50      1     
rcv         39657.561       D       91452  50      1     
rcv         39685.049       D       91502  50      1     
rcv         39708.303       D       91552  50      1     
rcv         39742.039       D       91602  50      1     
rcv         39764.825       D       91652  50      1     
rcv         39776.086       D       91702  50      1     
rcv         39792.301       D       91752  50      1     
rcv         39827.235       D       91802  50      1     
rcv         39844.107       D       91852  50      1     
rcv         39877.297       D       91902  50      1     
rcv         39918.492       D       91952  50      1     
rcv         39918.721       D       92002  50      1     
rcv         39918.932       D       92052  50      1     
rcv         39924.792       D       92102  50      1     
rcv         39936.129       D       92152  50      1     
rcv         39963.262       D       92202  50      1     
rcv         39981.217       D       92252  50      1     
rcv         40009.834       D       92302  50      1     
rcv         40038.827       D       92352  50      1     
rcv         40056.085       D       92402  50      1     
rcv         40056.307       D       92452  50      1     
rcv         40068.138       D       92502  50      1     
rcv         40079.609       D       92552  50      1     
rcv         40102.921       D       92602  50      1     
rcv         40109.059       D       92652  50      1     
rcv         40115.289       D       92702  50      1     
rcv         40138.687       D       92752  50      1     
rcv         40160.618       D       92802  50      1     
rcv         40172.468       D       92852  50      1     
rcv         40202.597       D       92902  50      1     
rcv         40225.072       D       92952  50      1     
rcv         40248.793       D       93002  50      1     
rcv         40282.098       D       93052  50      1     
rcv         40298.67       D       93102  50      1     
rcv         40298.847       D       93152  50      1     
rcv         40322.186       D       93202  50      1     
rcv         40355.433       D       93252  50      1     
rcv         40377.281       D       93302  50      1     
rcv         40383.392       D       93352  50      1     
rcv         40389.673       D       93402  50      1     
rcv         40412.534       D       93452  50      1     
rcv         40441.185       D       93502  50      1     
rcv         40447.372       D       93552  50      1     
rcv         40482.714       D       93602  50      1     
rcv         40494.543       D       93652  50      1     
rcv         40505.998       D       93702  50      1     
rcv         40511.676       D       93752  50      1     
rcv         40529.087       D       93802  50      1     
rcv         40550.928       D       93852  50      1     
rcv         40556.268       D       93902  50      1     
rcv         40567.832       D       93952  50      1     
rcv         40579.661       D       94002  50      1     
rcv         40597.058       D       94052  50      1     
rcv         40631.79       D       94102  50      1     
rcv         40667.329       D       94152  50      1     
rcv         40667.602       D       94202  50      1     
rcv         40678.824       D       94252  50      1     
rcv         40696.464       D       94302  50      1     
rcv         40696.612       D       94352  50      1     
rcv         40708.434       D       94402  50      1     
rcv         40713.757       D       94452  50      1     
rcv         40713.948       D       94502  50      1     
rcv         40730.625       D       94552  50      1     
rcv         40736.677       D       94602  50      1     
rcv         40747.689       D       94652  50      1     
rcv         40764.852       D       94702  50      1     
rcv         40787.785       D       94752  50      1     
rcv         40809.846       D       94802  50      1     
rcv         40833.309       D       94852  50      1     
rcv         40839.014       D       94902  50      1     
rcv         40839.173       D       94952  50      1     
rcv         40839.332       D       95002  50      1     
rcv         40839.522       D       95052  50      1     
rcv         40861.515       D       95102  50      1     
rcv         40879.422       D       95152  50      1     
rcv         40890.411       D       95202  50      1     
rcv         40914.043       D       95252  50      1     
rcv         40943.319       D       95302  50      1     
rcv         40955.701       D       95352  50      1     
rcv         40967.442       D       95402  50      1     
rcv         40991.034       D       95452  50      1     
rcv         41008.435       D       95502  50      1     
rcv         41025.203       D       95552  50      1     
rcv         41047.089       D       95602  50      1     
rcv         41070.153       D       95652  50      1     
rcv         41081.513       D       95702  50      1     
rcv         41105.657       D       95752  50      1     
rcv         41133.538       D       95802  50      1     
rcv         41139.325       D       95852  50      1     
rcv         41172.905       D       95902  50      1     
rcv         41194.793       D       95952  50      1     
rcv         41218.243       D       96002  50      1     
rcv         41251.571       D       96052  50      1     
rcv         41262.682       D       96102  50      1     
rcv         41296.364       D       96152  50      1     
rcv         41324.291       D       96202  50      1     
rcv         41330.113       D       96252  50      1     
rcv         41347.353       D       96302  50      1     
rcv         41359.931       D       96352  50      1     
rcv         41365.378       D       96402  50      1     
rcv         41400.719       D       96452  50      1     
rcv         41427.273       D       96502  50      1     
rcv         41439.027       D       96552  50      1     
rcv         41472.571       D       96602  50      1     
rcv         41505.508       D       96652  50      1     
rcv         41533.897       D       96702  50      1     
rcv         41534.197       D       96752  50      1     
rcv         41540.652       D       96802  50      1     
rcv         41546.017       D       96852  50      1     
rcv         41567.712       D       96902  50      1     
rcv         41585.705       D       96952  50      1     
rcv         41619.204       D       97002  50      1     
rcv         41652.046       D       97052  50      1     
rcv         41662.675       D       97102  50      1     
rcv         41668.648       D       97152  50      1     
rcv         41690.115       D       97202  50      1     
rcv         41690.272       D       97252  50      1     
rcv         41695.933       D       97302  50      1     
rcv         41712.851       D       97352  50      1     
rcv         41740.16       D       97402  50      1     
rcv         41746.558       D       97452  50      1     
rcv         41763.756       D       97502  50      1     
rcv         41775.805       D       97552  50      1     
rcv         41781.542       D       97602  50      1     
rcv         41809.94       D       97652  50      1     
rcv         41816.117       D       97702  50      1     
rcv         41826.899       D       97752  50      1     
rcv         41832.835       D       97802  50      1     
rcv         41855.75       D       97852  50      1     
rcv         41885.001       D       97902  50      1     
rcv         41913.09       D       97952  50      1     
rcv         41924.577       D       98002  50      1     
rcv         41930.031       D       98052  50      1     
rcv         41930.167       D       98102  50      1     
rcv         41958.564       D       98152  50      1     
rcv         41977.013       D       98202  50      1     
rcv         42010.038       D       98252  50      1     
rcv         42021.406       D       98302  50      1     
rcv         42026.864       D       98352  50      1     
rcv         42043.48       D       98402  50      1     
rcv         42067.24       D       98452  50      1     
rcv         42078.59       D       98502  50      1     
rcv         42112.247       D       98552  50      1     
rcv         42123.099       D       98602  50      1     
rcv         42140.032       D       98652  50      1     
rcv         42169.329       D       98702  50      1     
rcv         42187.062       D       98752  50      1     
rcv         42204.897       D       98802  50      1     
rcv         42227.272       D       98852  50      1     
rcv         42259.111       D       98902  50      1     
rcv         42283.054       D       98952  50      1     
rcv         42300.155       D       99002  50      1     
rcv         42318.08       D       99052  50      1     
rcv         42329.711       D       99102  50      1     
rcv         42336.096       D       99152  50      1     
rcv         42336.25       D       99202  50      1     
rcv         42336.408       D       99252  50      1     
rcv         42354.226       D       99302  50      1     
rcv         42377.146       D       99352  50      1     
rcv         42400.386       D       99402  50      1     
rcv         42406.488       D       99452  50      1     
rcv         42406.718       D       99502  50      1     
rcv         42423.581       D       99552  50      1     
rcv         42457.141       D       99602  50      1     
rcv         42463.417       D       99652  50      1     
rcv         42468.606       D       99702  50      1     
rcv         42468.769       D       99752  50      1     
rcv         42487.014       D       99802  50      1     
rcv         42487.179       D       99852  50      1     
rcv         42493.611       D       99902  50      1     
rcv         42509.607       D       99952  50      1     
rcv         42520.851       D       100002 50      1     
rcv         42543.44       D       100052 50      1     
rcv         42566.072       D       100102 50      1     
rcv         42582.798       D       100152 50      1     
rcv         42582.995       D       100202 50      1     
rcv         42583.169       D       100252 50      1     
rcv         42606.274       D       100302 50      1     
rcv         42617.055       D       100352 50      1     
rcv         42628.884       D       100402 50      1     
rcv         42664.883       D       100452 50      1     
rcv         42677.086       D       100502 50      1     
rcv         42677.259       D       100552 50      1     
rcv         42689.066       D       100602 50      1     
rcv         42711.238       D       100652 50      1     
rcv         42735.057       D       100702 50      1     
rcv         42753.085       D       100752 50      1     
rcv         42753.224       D       100802 50      1     
rcv         42758.558       D       100852 50      1     
rcv         42792.687       D       100902 50      1     
rcv         42810.249       D       100952 50      1     
rcv         42833.172       D       101002 50      1     
rcv         42833.355       D       101052 50      1     
rcv         42856.24       D       101102 50      1     
rcv         42879.852       D       101152 50      1     
rcv         42907.152       D       101202 50      1     
rcv         42947.474       D       101252 50      1     
rcv         43000.389       D       101302 50      1     
rcv         43000.598       D       101352 50      1     
rcv         43012.025       D       101402 50      1     
rcv         43012.259       D       101452 50      1     
rcv         43034.922       D       101502 50      1     
rcv         43041.075       D       101552 50      1     
rcv         43068.537       D       101602 50      1     
rcv         43079.464       D       101652 50      1     
rcv         43091.729       D       101702 50      1     
rcv         43135.839       D       101752 50      1     
rcv         43147.03       D       101802 50      1     
rcv         43153.384       D       101852 50      1     
rcv         43181.441       D       101902 50      1     
rcv         43203.908       D       101952 50      1     
rcv         43238.53       D       102002 50      1     
rcv         43270.751       D       102052 50      1     
rcv         43293.47       D       102102 50      1     
rcv         43315.883       D       102152 50      1     
rcv         43337.964       D       102202 50      1     
rcv         43365.083       D       102252 50      1     
rcv         43365.267       D       102302 50      1     
rcv         43365.418       D       102352 50      1     
rcv         43383.304       D       102402 50      1     
rcv         43410.63       D       102452 50      1     
rcv         43442.305       D       102502 50      1     
rcv         43464.912       D       102552 50      1     
rcv         43499.874       D       102602 50      1     
rcv         43533.448       D       102652 50      1     
rcv         43555.596       D       102702 50      1     
rcv         43587.097       D       102752 50      1     
rcv         43621.502       D       102802 50      1     
rcv         43638.083       D       102852 50      1     
rcv         43672.015       D       102902 50      1     
rcv         43694.594       D       102952 50      1     
rcv         43722.716       D       103002 50      1     
rcv         43756.659       D       103052 50      1     
rcv         43779.732       D       103102 50      1     
rcv         43779.923       D       103152 50      1     
rcv         43807.093       D       103202 50      1     
rcv         43824.656       D       103252 50      1     
rcv         43831.118       D       103302 50      1     
rcv         43853.752       D       103352 50      1     
rcv         43888.309       D       103402 50      1     
rcv         43905.612       D       103452 50      1     
rcv         43905.916       D       103502 50      1     
rcv         43906.089       D       103552 50      1     
rcv         43906.207       D       103602 50      1     
rcv         43906.308       D       103652 50      1     
rcv         43928.576       D       103702 50      1     
rcv         43961.07       D       103752 50      1     
rcv         43987.24       D       103802 50      1     
rcv         44038.932       D       103852 50      1     
rcv         44071.981       D       103902 50      1     
rcv         44088.641       D       103952 50      1     
rcv         44111.077       D       104002 50      1     
rcv         44139.204       D       104052 50      1     
rcv         44157.173       D       104102 50      1     
rcv         44190.223       D       104152 50      1     
rcv         44212.256       D       104202 50      1     
rcv         44223.319       D       104252 50      1     
rcv         44256.985       D       104302 50      1     
rcv         44291.123       D       104352 50      1     
rcv         44296.645       D       104402 50      1     
rcv         44302.139       D       104452 50      1     
rcv         44313.67       D       104502 50      1     
rcv         44319.259       D       104552 50      1     
rcv         44330.744       D       104602 50      1     
rcv         44343.167       D       104652 50      1     
rcv         44371.265       D       104702 50      1     
rcv         44403.643       D       104752 50      1     
rcv         44415.846       D       104802 50      1     
rcv         44416.064       D       104852 50      1     
rcv         44421.52       D       104902 50      1     
rcv         44454.786       D       104952 50      1     
rcv         44492.899       D       105002 50      1     
rcv         44493.115       D       105052 50      1     
rcv         44514.945       D       105102 50      1     
rcv         44526.059       D       105152 50      1     
rcv         44537.117       D       105202 50      1     
rcv         44548.22       D       105252 50      1     
